tipo,numero,titulo,secao,estrofe,texto,arquivo
hino,301,Nossa Esperança é Jesus,estrofe,2,"Cristo, o Rei dos reis e Salvador, Faznos caminhar em Seu amor; Do pecado veio nos remir, Para um feliz porvir.",docs/ccb-hinario-5-do/do/musescore/xml/hino-301.mscx
hino,301,Nossa Esperança é Jesus,estrofe,3,Neste mundo cheio de ilusão só em Cristo existe salvação; Ele nos concede graça e luz E á glória nos conduz.,docs/ccb-hinario-5-do/do/musescore/xml/hino-301.mscx
hino,301,Nossa Esperança é Jesus,coro,,"Só a Jesus Cristo se guiremos, Ele é o nosso bom Pastor; E, ao fim com Ele reinaremos Na cidade de esplendor.",docs/ccb-hinario-5-do/do/musescore/xml/hino-301.mscx
hino,302,Que gloriosa Esperança é Jesus!,estrofe,1,"Que gloriosa Esperança é Jesus, o Salvador, Nossa Bemaventurança, nosso amado Remidor! Nossa Luz e Alegria, poderoso Defensor, Nosso Escudo, nosso Guia é Jesus, o Redentor.",docs/ccb-hinario-5-do/do/musescore/xml/hino-302.mscx
hino,302,Que gloriosa Esperança é Jesus!,estrofe,2,"Nossa Vida e Riqueza, nosso Apoio é o Senhor, É o Pão de vida eterna que sustenta e dá vigor; Glória, glória nas alturas, glória, glória ao Redentor, Que nos dá paz sempiterna e o Seu sublime amor!",docs/ccb-hinario-5-do/do/musescore/xml/hino-302.mscx
hino,302,Que gloriosa Esperança é Jesus!,estrofe,3,"A Jesus, o Verda deiro, Invencivel, grande Rei, O meu coração entrego, só a Ele servirei; Certo estou de que a vitória almejada alcançarei; E, na glória, junto a Ele, para sempre reinarei,",docs/ccb-hinario-5-do/do/musescore/xml/hino-302.mscx
hino,302,Que gloriosa Esperança é Jesus!,coro,,"É Jesus aEsperança, É o Justo e Fiel, É a nosa Confiança, Poderoso Emanuel.",docs/ccb-hinario-5-do/do/musescore/xml/hino-302.mscx
hino,303,O Senhor não mudará,estrofe,1,"Não mudará o nosso Deus, Não falhará o Seu poder; Cumprirseão os planos Seus; Em Deus há luz e saber.",docs/ccb-hinario-5-do/do/musescore/xml/hino-303.mscx
hino,303,O Senhor não mudará,estrofe,2,"Se formos nós fiéis a Deus, Também fiel Se mostrará; Triunfarão os filhos Seus, Deus Pai jamais falhará.",docs/ccb-hinario-5-do/do/musescore/xml/hino-303.mscx
hino,303,O Senhor não mudará,estrofe,3,"Em breve irão passar os céus, Também a terra passarão; Mas é eterno o nosso Deus E vida eterna nos dá.",docs/ccb-hinario-5-do/do/musescore/xml/hino-303.mscx
hino,303,O Senhor não mudará,coro,,"O Senhor não mudará; Seus intentos cumprirá; Firmes permanecerão, Pois há em Deus perfeição.",docs/ccb-hinario-5-do/do/musescore/xml/hino-303.mscx
hino,304,Cristo é a Esperança,estrofe,1,"Tudo é vaidade neste mundo de ilusão; Glórias terrenas breve findarão. É um vapor a vida, que se desvanecerá; A Esperança é Cristo, n'Ele a graça está.",docs/ccb-hinario-5-do/do/musescore/xml/hino-304.mscx
hino,304,Cristo é a Esperança,estrofe,2,"Sobre a terra há tristeza, inquietação, Dores, enfado e per -turbação; Não há paz no mundo, neste mun do enganador; A Esperança é Cristo, nosso Benfeitor.",docs/ccb-hinario-5-do/do/musescore/xml/hino-304.mscx
hino,304,Cristo é a Esperança,estrofe,3,"De Deus a ira sobre a terra descerá E, nesse dia, tudo findará; Nada, deste mundo, pode dar a salvação; A Esperança é Cristo, nossa Redenção.",docs/ccb-hinario-5-do/do/musescore/xml/hino-304.mscx
hino,304,Cristo é a Esperança,coro,,"Cristo é a Esperança, É do mundo o Redentor; N'Ele há confiança, Vida, paz e amor.",docs/ccb-hinario-5-do/do/musescore/xml/hino-304.mscx
hino,305,Oh! Que fundamento,estrofe,1,"Oh! Que fundamento em Jesus Cristo temos; É Ele a Esperança do eterno porvir; As Suas promessas eternas alcançamos; Em Seu amor, unidos, a Deus vamos servir, Em Seu amor, uni dos, O vamos servir.",docs/ccb-hinario-5-do/do/musescore/xml/hino-305.mscx
hino,305,Oh! Que fundamento,estrofe,2,"Se, peregrinando, combates nós tivermos, A mão do Senhor, por graça, nos livrará; E contra a força do mal nós lutaremos; Servindo a Deus com zelo, ajuda nos dará, Servindo a Deus com ze lo, ajuda dará.",docs/ccb-hinario-5-do/do/musescore/xml/hino-305.mscx
hino,305,Oh! Que fundamento,estrofe,3,"Ó Rocha eterna e eterna Fortaleza, Por fé nós vivemos no Teu grande amor; Fizestenos dignos da celestial riqueza, Pois todo o nosso bem vem de Ti, ó Redentor, Pois todo o nosso bem vem de Ti, Redentor.",docs/ccb-hinario-5-do/do/musescore/xml/hino-305.mscx
hino,306,Bendizei ao Altíssimo Deus,estrofe,1,"Na alma do justo há voz de louvor A Deus e a Cristo, Fiel Remidor; Há voz de alegria, há exaltação; Seu cálix transborda de consolação.",docs/ccb-hinario-5-do/do/musescore/xml/hino-306.mscx
hino,306,Bendizei ao Altíssimo Deus,estrofe,2,"A Deus toda a honra e glória eternal, Pois é piedo so o Pai celestial; Por Seu Filho amado, Deus reconciliou Os homens Consigo e os resgatou.",docs/ccb-hinario-5-do/do/musescore/xml/hino-306.mscx
hino,306,Bendizei ao Altíssimo Deus,estrofe,3,"Por boa vonta de de Deus, Cri a dor, Do novo Concerto é Jesus Mediador; Preciosas promessas irão se cumprir Na volta de Cristo, em breve porvir.",docs/ccb-hinario-5-do/do/musescore/xml/hino-306.mscx
hino,306,Bendizei ao Altíssimo Deus,coro,,"Bendizei, bendizei! ao Altíssimo Deus, Deus de amor, Deus de paz, Que mandou lá dos céus O santo Cordeiro, fiel Redentor, A nossa Justiça, Jesus, o Senhor.",docs/ccb-hinario-5-do/do/musescore/xml/hino-306.mscx
hino,307,Cristo nos dará da Sua plenitude,estrofe,1,"Ó Irmãos, apresentemonos ao nosso Redentor Prontos para O atender; Ao que Ele nos disser, obedeçamos com amor, Sem jamais esmorecer.",docs/ccb-hinario-5-do/do/musescore/xml/hino-307.mscx
hino,307,Cristo nos dará da Sua plenitude,estrofe,2,"Ó amados, aceitemos do Senhor a correção, Pois corrige a quem quer bem; Os Seus santos mandamentos leves para nós serão, Seus conselhos nos convêm.",docs/ccb-hinario-5-do/do/musescore/xml/hino-307.mscx
hino,307,Cristo nos dará da Sua plenitude,estrofe,3,"Pelo Espírito da graça poderemos compreender Toda a obra de amor; Saberemos, ó eleitos, como a nosso Deus temer; Oh! Sirvamos ao Senhor.",docs/ccb-hinario-5-do/do/musescore/xml/hino-307.mscx
hino,307,Cristo nos dará da Sua plenitude,coro,,"Cristo nos dará da Sua plenitude, Com a fé nos cingirá e em nós derramará, Do Espírito, o po der e a virtude; Valorosos nos fará.",docs/ccb-hinario-5-do/do/musescore/xml/hino-307.mscx
hino,308,Soa a trombeta,estrofe,1,Ouvese em toda a parte anunciar: Já é chegado o reino de a -mor; Cristo é potente para salvar E dar a vida ao pecador.,docs/ccb-hinario-5-do/do/musescore/xml/hino-308.mscx
hino,308,Soa a trombeta,estrofe,2,"Os mensageiros do Redentor As boas novas fazem ouvir, Novas de paz, de vida e de a -mor, De um feliz e eterno porvir.",docs/ccb-hinario-5-do/do/musescore/xml/hino-308.mscx
hino,308,Soa a trombeta,estrofe,3,"Nesta mensagem, vinda de Deus, É manifesto ao pecador Que, para todos, há salvação; Vinde aceitála do Salvador.",docs/ccb-hinario-5-do/do/musescore/xml/hino-308.mscx
hino,308,Soa a trombeta,coro,,"Soa a trombeta; oh! escutai O Evangelho do Salvador; Vessos ouvidos, oh! inclinai Às sãs palavras do Criador.",docs/ccb-hinario-5-do/do/musescore/xml/hino-308.mscx
hino,309,Galardão nos espera,estrofe,1,"Bemaventurado quem aqui chorar, Pois, de Deus, conforto certo alcançará; Quem aqui for manso e perseverar, No eterno lar de Deus habitará.",docs/ccb-hinario-5-do/do/musescore/xml/hino-309.mscx
hino,309,Galardão nos espera,estrofe,2,Bemaventurado quem sedento está E tem fome da justiça que é dos céus; Farto e consolado pelo Pai será; Quem for limpo e puro viverá com Deus.,docs/ccb-hinario-5-do/do/musescore/xml/hino-309.mscx
hino,309,Galardão nos espera,estrofe,3,"Bemaventurado quem seguir Jesus, Sendo qui na terra pacificador; Quem for desprezado por andar na Luz, Alegrarseá na vinda do Senhor.",docs/ccb-hinario-5-do/do/musescore/xml/hino-309.mscx
hino,309,Galardão nos espera,coro,,"Galardão, galardão nos espera lá nos céus, Galardão, galardão, junto ao nosso Deus; Glória in -descritível na eternidade É o galardão de Cristo aos santos Seus.",docs/ccb-hinario-5-do/do/musescore/xml/hino-309.mscx
hino,310,"Nós Te louvamos, ó Rei dos reis",estrofe,1,"Nós Te louvamos, ó Rei dos reis, Pois nos tens feito santos e fiéis Para andarmos em Teu temor, Como ovelhas Tuas, ó Senhor.",docs/ccb-hinario-5-do/do/musescore/xml/hino-310.mscx
hino,310,"Nós Te louvamos, ó Rei dos reis",estrofe,2,"Nós esperamos, com Teu poder, Tua vontade sempre obedecer, Mostrando ao mundo obras de luz Pelas virtudes Tuas, ó Jesus.",docs/ccb-hinario-5-do/do/musescore/xml/hino-310.mscx
hino,310,"Nós Te louvamos, ó Rei dos reis",estrofe,3,"Faznos saber Teu santo querer; Bênçãos celestes vem nos conceder. A sã Palavra, vinda dos céus, Dá nova vida aos remidos Teus.",docs/ccb-hinario-5-do/do/musescore/xml/hino-310.mscx
hino,310,"Nós Te louvamos, ó Rei dos reis",estrofe,4,"Com essa vida, ó Rei dos reis, Podemos serTe sempre mais fiéis; Tuas ovelhas somos, Senhor, Tu és o nosso único Pastor.",docs/ccb-hinario-5-do/do/musescore/xml/hino-310.mscx
hino,311,Teus tesouros revelaste,estrofe,1,"Ó Senhor, vivente Deus, a Ti daremos, sem cessar, Toda honra e louvor, com devoção; Pois quiseste, aos pequenos, Teus tesouros revelar, Pelo Teu amor e imensa compai",docs/ccb-hinario-5-do/do/musescore/xml/hino-311.mscx
hino,311,Teus tesouros revelaste,estrofe,2,"Teus tesouros ocultaste paos sábios, ó Senhor, Mas Te aprouve revelálos para nós E a todo que, i gualmente, se achega ao Redentor, Atendendo humildemente à Sua",docs/ccb-hinario-5-do/do/musescore/xml/hino-311.mscx
hino,311,Teus tesouros revelaste,estrofe,3,"Anunciamos neste mundo que Jesus o Salvador, Que, com graça, O enviaste, ó bom Deus; Mesmo que aqui sejamos oprimidos, ó Senhor, Nós teremos grande prêmio lá nos",docs/ccb-hinario-5-do/do/musescore/xml/hino-311.mscx
hino,311,Teus tesouros revelaste,coro,,"xão. voz. céus. Teus tesouros revelaste Aos humildes que chamaste; Para eles decretaste Vida eterna com Jesus, o Salvador.",docs/ccb-hinario-5-do/do/musescore/xml/hino-311.mscx
hino,312,Tributos de louvor,estrofe,1,"Tributos de louvor darei ao grande Deus, Ao Deus que escreveu meu nome lá nos céus; Que grande amor! Bendito seja sempre o Deus do meu louvor!",docs/ccb-hinario-5-do/do/musescore/xml/hino-312.mscx
hino,312,Tributos de louvor,estrofe,2,"Perante o Criador eu me inclinarei; Prostrado aos Seus pés, Seu Nome bendirei; Fiel é Deus! Do Seu lugar excelso ouve os santos Seus.",docs/ccb-hinario-5-do/do/musescore/xml/hino-312.mscx
hino,312,Tributos de louvor,estrofe,3,"No trono eterno está o Onipotente Deus, Cercado por exércitos de anjos Seus; Que esplendor! Eterna glória a Deus, o santo Criador!",docs/ccb-hinario-5-do/do/musescore/xml/hino-312.mscx
hino,312,Tributos de louvor,estrofe,4,"Meu Deus me contará com todos os fiéis; Herança me dará com Cristo, o Rei dos reis; Elevarei O meu louvor a Deus e a Jesus, meu Rei.",docs/ccb-hinario-5-do/do/musescore/xml/hino-312.mscx
hino,313,Arrebatado aos céus,estrofe,1,"O rijo clamor da trombeta ouvirão Os filhos de Deus, que ao céu subirão; Vindo em nuvens, Jesus surgirá E visto por todos os homens será; Seus anjos virão, deste mundo, levar Os que, com Cristo, irão reinar. Que dia de júbilo e esplendor! Oh! Glória a Jesus, o Senhor!",docs/ccb-hinario-5-do/do/musescore/xml/hino-313.mscx
hino,313,Arrebatado aos céus,estrofe,2,"Aos Seus resgatados dirá o Senhor: ""Oh! Vinde, benditos"", com grande amor. Um reino eterno o Pai nos doou, Que desde o princípio Ede nos preparou. Ainda um pouco e Jesus voltará; A Sua igreja O encontrará. Que dia de júbilo e esplendor! Oh! Glória a Jesus, o Senhor!",docs/ccb-hinario-5-do/do/musescore/xml/hino-313.mscx
hino,313,Arrebatado aos céus,coro,,"Arrebatado aoscéus, por Cristo, eterno Rei, Lá eu verei o grande Deus; oh! quão feliz serei! Cristo Jesus dará aos escolhidos Scus A eternal morada: Jerusalém de Deus.",docs/ccb-hinario-5-do/do/musescore/xml/hino-313.mscx
hino,314,O Teu poder supremo,estrofe,1,"O Teu poder supremo, ó Rei dos reis, Remove os tropeços aos Teus fiéis; Só Tu me podes conduzir ao lar de amor; És Fonte de toda força, firmeza e vigor.",docs/ccb-hinario-5-do/do/musescore/xml/hino-314.mscx
hino,314,O Teu poder supremo,estrofe,2,"Em Teu bendito Nome, ó Redentor, Por Deus é recebido o meu clamor; Meu ser entrego todo a Ti, ó Salvador; Meus olhos a Ti levanto, atendeme, Senhor.",docs/ccb-hinario-5-do/do/musescore/xml/hino-314.mscx
hino,314,O Teu poder supremo,estrofe,3,"Agravase a batalha aqui, meu Rei, Mas sempre estás comigo, não temerei; De armadura divinal me proverás; Ao fim, na eterna glória, Tu me receberás.",docs/ccb-hinario-5-do/do/musescore/xml/hino-314.mscx
hino,315,Contempla do céu,estrofe,1,"Contempla do céu, ó Senhor Teus fiéis; Em nós seja feito o Teu santo querer; Oh! Vem ajudarnos a pe regrinar, Conduznos aos céus com o Teu poder.",docs/ccb-hinario-5-do/do/musescore/xml/hino-315.mscx
hino,315,Contempla do céu,estrofe,2,"Ó Pai amoroso, envia Jesus; É grande o desejo de vêLo surgir; Queremos, com Cristo, a glória herdar E bens eternais com Ele fruir.",docs/ccb-hinario-5-do/do/musescore/xml/hino-315.mscx
hino,315,Contempla do céu,estrofe,3,"Oh! Faznos perfeitos, bondoso Senhor, Na luz da Palavra queremos andar; São tempos difíceis, ó bom Criador; Virtude e fé vem nos dispensar.",docs/ccb-hinario-5-do/do/musescore/xml/hino-315.mscx
hino,315,Contempla do céu,coro,,"Que volte do céu Teu Filho, ó Deus, Quão desejosos estamos, Senhor! Rejubilaremos ao vêLo voltar Em grande esplendor.",docs/ccb-hinario-5-do/do/musescore/xml/hino-315.mscx
hino,316,Tua vida é triste?,estrofe,1,"Tua vida é triste? Tens profunda dor? Queres um auxílio, um libertador? Aceitando a Cristo, paz receberás, Força e alegria d'Ele alcançarás. Olha para o alto, de onde vem a luz, E verás, então, a glória de Jesus; Que sublime obra consumou na cruz; Ao celeste reino Ele te conduz,",docs/ccb-hinario-5-do/do/musescore/xml/hino-316.mscx
hino,316,Tua vida é triste?,estrofe,2,"Fardo de pecado carregando estás? Jugo de justiça de Jesus terás; Ouve a mensagem de amor sem par Para que, com Cristo, possas caminhar.",docs/ccb-hinario-5-do/do/musescore/xml/hino-316.mscx
hino,316,Tua vida é triste?,estrofe,3,"Por caminho largo andas sem ter paz? Cristo é a Senda que feliz te faz; Confiando n'Ele, tu encontrarás Salvação eterna, salvação veraz.",docs/ccb-hinario-5-do/do/musescore/xml/hino-316.mscx
hino,317,"Sinto o Senhor, por fé, em mim",estrofe,1,"Sinto o Senhor, por fé, em mim, e Sua comunhão; Por graça, paz, virtude e a -mor, jubila meu coração.",docs/ccb-hinario-5-do/do/musescore/xml/hino-317.mscx
hino,317,"Sinto o Senhor, por fé, em mim",estrofe,2,"Sinto o Senhor, por fé, em mim, liberto estou do mal; Desfruto já o Seu amor e vida celestial.",docs/ccb-hinario-5-do/do/musescore/xml/hino-317.mscx
hino,317,"Sinto o Senhor, por fé, em mim",estrofe,3,"Sinto o Senhor, por fé, em mim, tranquilo eu estou, Sentindo a paz, o Seu perdão e a graça que me ofertou.",docs/ccb-hinario-5-do/do/musescore/xml/hino-317.mscx
hino,317,"Sinto o Senhor, por fé, em mim",coro,,"Sem -pre unido a meu Jesus, Forças terei, também valor; Ele é a Luz que ao céu conduz, Com amor.",docs/ccb-hinario-5-do/do/musescore/xml/hino-317.mscx
hino,318,"Ó Salvador, vem converter o pecador",estrofe,1,"Ó bom Jesus! Ó Salvador! O pecador pede compaixão, Pois só em Ti ele achará A salva-ção e o perdão.",docs/ccb-hinario-5-do/do/musescore/xml/hino-318.mscx
hino,318,"Ó Salvador, vem converter o pecador",estrofe,2,"Além de Ti, ó Rei dos reis, Não há ninguém para dar perdão; Somente Tu, ó Salvador, És o Autor da redenção.",docs/ccb-hinario-5-do/do/musescore/xml/hino-318.mscx
hino,318,"Ó Salvador, vem converter o pecador",estrofe,3,"O pecador vive a sofrer Sem salvação, sem o Teu Favor. Mas, crendo em Ti, alcançará Divina graça, ó Redentor!",docs/ccb-hinario-5-do/do/musescore/xml/hino-318.mscx
hino,318,"Ó Salvador, vem converter o pecador",coro,,"Ó Salvador, vem conver - ter O pecador, por compaixão; Com Teu falar, vem comover E transformar seu coração.",docs/ccb-hinario-5-do/do/musescore/xml/hino-318.mscx
hino,319,Foi Jesus Quem me salvou,estrofe,1,"Alegre, canto um hino de louvor, Pois Cristo me salvou; Um hino de vitória e amor A Quem me libertou.",docs/ccb-hinario-5-do/do/musescore/xml/hino-319.mscx
hino,319,Foi Jesus Quem me salvou,estrofe,2,"Minh'alma sente a celeste paz, Pois Cristo me salvou; Jamais voltar desejo para trás, Com Criste avante eu vou.",docs/ccb-hinario-5-do/do/musescore/xml/hino-319.mscx
hino,319,Foi Jesus Quem me salvou,estrofe,3,"Só em Jesus eu conheci o amor, Amor que me salvou, Amor que me tem feito vencedor E vida me doou.",docs/ccb-hinario-5-do/do/musescore/xml/hino-319.mscx
hino,319,Foi Jesus Quem me salvou,coro,,"Foi Jesus Quem me salvou, Minha alma resgatou, Minha vida transformou; Seu amor anunciarei E Seu Nome glorificarei.",docs/ccb-hinario-5-do/do/musescore/xml/hino-319.mscx
hino,320,Que prazer é andar com Cristo,estrofe,1,"Que prazer é andar com Cristo e a Sua voz ouvir, Meditar em Seus conselhos que darão feliz porvir; Ó queridos, consagremos nossas vidas ao Senhor Para termos a herança no Seu reino de esplendor.",docs/ccb-hinario-5-do/do/musescore/xml/hino-320.mscx
hino,320,Que prazer é andar com Cristo,estrofe,2,"Que prazer é andar com Cristo, desfrutar o Seu amor, Combater a iniquidade e, ao fim, ser vencedor; Neste mundo, o Senhor por nós morreu na dura cruz Para darnos vida e glória onde há eterna luz.",docs/ccb-hinario-5-do/do/musescore/xml/hino-320.mscx
hino,320,Que prazer é andar com Cristo,estrofe,3,"Que prazer é andar com Cristo, o Caminho que conduz Às moradas sempiternas de resplandecente luz; Só em Cristo há verdade, vida, graça e perdão; N'Ele temos a certeza de alcan çar a perfeição.",docs/ccb-hinario-5-do/do/musescore/xml/hino-320.mscx
hino,320,Que prazer é andar com Cristo,coro,,"Jesus Cristo é poderoso, Forte, santo, mui valoroso, Sumo Sábio, maravilhoso, É o Senhor de tudo e Rei dos reis.",docs/ccb-hinario-5-do/do/musescore/xml/hino-320.mscx
hino,321,Bendito seja o Deus vivente,estrofe,1,"Bendito seja o Deus vivente Que nos gerou de novo em Cristo, E, pela graça excelente, Nos deu herança lá nos céus, Habitação de Deus.",docs/ccb-hinario-5-do/do/musescore/xml/hino-321.mscx
